stableRowId,canonicalRelationshipId,sourceEvidence,sourceSha256,sourceAssetKind,role,ownerKind,ownerMigrationKey,currentAutomatedClassification,proposedDecision,privacyStatus,reviewStatus,auditFingerprint,ownerDecision,ownerNotes,reviewer,reviewedAt,evidenceChecked,followUpAction,resolutionStatus,uatRelevance,cutoverBlocker
"p14-owner-8d2c4566e64b8c6708a47f31","wix:asset:wix:activity:vro4w:78f6c349564e10f80e97","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","f308a14bd1a3c30849a843eeb0f23e91b2a29e7619d46b318cd5d8902efa1b39","image","gallery","activity","wix:activity:vro4w","requires-owner-review","manual-review-required","private-draft","requires-owner-review","f024aa3809cd02c045ac44a8f230b67845413bbac41d53c83cf0e93c77a76155","","","","","","","","",""
"p14-owner-8d37241a8745d3c2a7e7b8fc","wix:asset:wix:activity:jefj3:e2ff335a0db7de888fb9","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","f4446d0e2d5a6b636e867c26d9d5380f938536c37f7b8d8797f70e353436512a","document","attachment","activity","wix:activity:jefj3","requires-owner-review","manual-review-required","private-draft","requires-owner-review","d776e9cfe8b0ff0f0243e6e75b8835f4c0c53d7be878d1a4ef438cb58f9585b4","","","","","","","","",""
"p14-owner-8d9c094935f9b3d233765947","wix:asset:wix:activity:euvvm:56f7733168f056df3193","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","d0891fb0fecd79a98cb45c34289b86060132d5ea5afdeb3fcf857197a3decf3e","document","attachment","activity","wix:activity:euvvm","requires-owner-review","manual-review-required","private-draft","requires-owner-review","d9619197c0308add056fef1c290067c8962605c6ec95761a7b26f1d554dfb515","","","","","","","","",""
"p14-owner-8f5e90c47ae5e882467ebbbb","wix:asset:wix:activity:wiy6e:df942dcc7ff126dd0e48","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","04cff86192f0add1c6ff1ee7adbc7713e0d7f9920aab54edd2533c8db331e94c","image","gallery","activity","wix:activity:wiy6e","requires-owner-review","manual-review-required","private-draft","requires-owner-review","68d15c2f1743cc7918100dfd9a8d90bbc5919237525e029655b6ed4f2f673751","","","","","","","","",""
"p14-owner-94d7905df925c58007ede91e","wix:asset:wix:activity:vzfv3:c2dbb04ed597d5fe5841","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","70cc001128afe0b1c9e24fa58f1d00165bac245dbe9d1ccaeed2078301044473","document","attachment","activity","wix:activity:vzfv3","requires-owner-review","manual-review-required","private-draft","requires-owner-review","0f8cbf0e39f4facf1da2ed248bf6b8867880579a66a56d5cd67b905b074cba11","","","","","","","","",""
"p14-owner-95dbda7677a965097750ce55","wix:asset:wix:activity:fl2ot:103adf52ee66479e415e","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","d7ffff86322f5dca4ffca41e60961d6c61eed4007755a4298ee0c3841b20f6c9","document","attachment","activity","wix:activity:fl2ot","requires-owner-review","manual-review-required","private-draft","requires-owner-review","43266a77c1c3013530d3c6aaa90a8952c5ada1f9b45646cce36e074f1a59fb58","","","","","","","","",""
"p14-owner-969aa01b9cbbbed1e4b1f1f7","wix:asset:wix:activity:wiy6e:b8339667504fc6e45fe0","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","0abdc2fa1a173e39b5ac46db3aea7a139f503309f13db8809c919e079144a1a5","document","attachment","activity","wix:activity:wiy6e","requires-owner-review","manual-review-required","private-draft","requires-owner-review","fcecaedf3ac38c64a5f5cac0f5a76c749f4a474295c07437ab4f57dbe2c60960","","","","","","","","",""
"p14-owner-969d78830413a31246720d5b","source-only:wix:asset-source:8bb3fbec02a135cafe5d2aed41c86c86e2bb3db07a4dee9a99c015e50b3f3290","[""migration/phase9/source-inventory.jsonl""]","8bb3fbec02a135cafe5d2aed41c86c86e2bb3db07a4dee9a99c015e50b3f3290","image","unknown","unresolved","","accepted_skip","manual-review-required","public-source","requires-owner-review","651cb50c4dafdf040a89a95d9c7e651ec853f7fe7505e3c9e014461c8989776b","","","","","","","","",""
"p14-owner-9781f3c1e61865bdd7038466","wix:asset:wix:activity:ad87y:c8aa5029c126e7265cff","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","794861db75a7db09938d11704a7a96802d622e8777afaf3dacebb0d1ce5691f2","image","gallery","activity","wix:activity:ad87y","requires-owner-review","manual-review-required","private-draft","requires-owner-review","0650c961ee5d3d4085a789de91e26bf30abc81e68b6ff1e777e585c0d6badf2d","","","","","","","","",""
"p14-owner-9a577f0f1e63377441e85460","wix:asset:wix:activity:nz8m8:3f8c1ea593861e5ee357","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","6ad0576f6852d375204bdd4664f18be3a040a10ae8dd27118502c709475a433b","document","attachment","activity","wix:activity:nz8m8","requires-owner-review","manual-review-required","private-draft","requires-owner-review","b6b67bc9835208abbfef835e50f782dc05d8233914da25a6b91483e092d672f4","","","","","","","","",""
"p14-owner-9abbb714d8be3564721033a0","wix:asset:wix:activity:mh72i:c8cc5eec786fce0cbf90","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","eadf9e427c649345970adb9fad1792efda100a020d34c49162be54d6afbec1b7","document","attachment","activity","wix:activity:mh72i","requires-owner-review","manual-review-required","private-draft","requires-owner-review","5daab807f1365f9d833c6995b7d09cd9a4d3e7bfb151dce4597562aab2f760c0","","","","","","","","",""
"p14-owner-9acb0fe855b1a40fa1efef02","wix:asset:wix:activity:g23od:7f43c555ae523efdec56","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","95bc8d10efb2d9e612c254ab67e4e35b90f03254b267079b1b647a3778239dcd","document","attachment","activity","wix:activity:g23od","requires-owner-review","manual-review-required","private-draft","requires-owner-review","8316e6a61324eaf0d989161c00742fed311bd8939105293455ba735212875045","","","","","","","","",""
"p14-owner-9c1c5e36279ef399bf360afc","wix:asset:wix:activity:r9q61:f92baa38b49190419620","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","b12cde3b8c4048dd81d3bb5c39c90752e12abc68eee9be0f0a8940f5946e14fb","image","cover","activity","wix:activity:r9q61","requires-owner-review","manual-review-required","private-draft","requires-owner-review","2fbcb376e14309029c07b0d81470dab05ae425a59661350920a23b3bf2803d46","","","","","","","","",""
"p14-owner-9c93ad8162b9f946987b2c70","wix:asset:wix:activity:fpv52:80815d056192a94f6997","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","6e5e7099a42cc64616a6095a7432669dd265e3e32cfd9a245ae9186d83cb34b7","image","gallery","activity","wix:activity:fpv52","requires-owner-review","manual-review-required","private-draft","requires-owner-review","24fd0714cd152fb1c3d81ce8ff8f489ecfcbf792371214274435094865699641","","","","","","","","",""
"p14-owner-9c94612535acb4dddc08acd5","wix:asset:wix:activity:r9q61:39b6c9f20fcff0051b5a","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","121eccd8984ff2811ded0325e5e20f4886940927f818787fa06185a25ae80f31","document","attachment","activity","wix:activity:r9q61","requires-owner-review","manual-review-required","private-draft","requires-owner-review","a1f1cb4112d9f48a623c22ca087974390d23597c3eef5c0ffd070bf3337a506e","","","","","","","","",""
"p14-owner-9cda21f61ef73854b5891a26","source-only:wix:asset-source:b0c6f61e65d14e4b4b17c290fabc0b8d4dde5843d9f979fc6a69f7a694e539e5","[""migration/phase9/source-inventory.jsonl""]","b0c6f61e65d14e4b4b17c290fabc0b8d4dde5843d9f979fc6a69f7a694e539e5","image","unknown","unresolved","","accepted_skip","manual-review-required","public-source","requires-owner-review","4e60bde356e4011ddfb5ace671533ae4680bc344ac6678e77e22206bbaf764b4","","","","","","","","",""
"p14-owner-9cdfce28ee2f53cd3d3b0790","wix:asset:wix:activity:rndc1:e58b0944aab1110851f8","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","1502cb67ac4d86fe723304a0ff8f0f39aecbf0ec986696a39eeac1b1824bac31","document","attachment","activity","wix:activity:rndc1","requires-owner-review","manual-review-required","private-draft","requires-owner-review","0c3b6d7199c57c515085dc6fd042eab336e42ae11651b7f6f92ca9b0afa09eda","","","","","","","","",""
"p14-owner-9cfcfd4d5c667f0f948eeccd","wix:asset:wix:activity:fxl97:d79913726af2b9b15243","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","1ec0b781720c83d58956c36810f472acbda48a2ce11800a86e23505514f1e4e7","image","cover","activity","wix:activity:fxl97","requires-owner-review","manual-review-required","private-draft","requires-owner-review","2155d5e7eb54bca5c9f04a9b8a795b5c41c7d90222dbcfb35c9828834f72c2e9","","","","","","","","",""
"p14-owner-9d676a8d7a79d67c0c27e5e3","wix:asset:wix:activity:io4hd:de2a7f10b3a21893a189","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","bff74772e11975aadd1cf57f54c2bcc013bc6d1cf1c1644f7f72d8346269a3d8","document","attachment","activity","wix:activity:io4hd","requires-owner-review","manual-review-required","private-draft","requires-owner-review","e1fd0531bb4a0feee49eb1e2cfe7e6463a95ec5ced7cf73b534a81cf500b6b29","","","","","","","","",""
"p14-owner-9dbb3268cdee4c5b6249b862","wix:asset:wix:activity:lb7xk:8cc53a2f64777c8c63e1","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","26b6297140192a3111c27c989508bb1f8a151480f236e95bb24a20183de0d00d","image","gallery","activity","wix:activity:lb7xk","requires-owner-review","manual-review-required","private-draft","requires-owner-review","a8a6808db8be0d3fd5c30ac8f8b645fb59315658d3105271d0dd6ef57d105b5a","","","","","","","","",""
"p14-owner-9e4ddeb7cd580db0cf222fdb","wix:asset:wix:activity:eeuqi:ba0e6e056b630affe111","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","c589021a8f7cf9c54a57943dd744709a06921b6f819f21fdfc9107359ef67c1b","document","attachment","activity","wix:activity:eeuqi","requires-owner-review","manual-review-required","private-draft","requires-owner-review","8334e69f0a37dffc0f243b9a0309e4e6d4a7581993ce440de00b72b4ce2cc0fb","","","","","","","","",""
"p14-owner-9e8c68612d0e02a9e40c208c","wix:asset:wix:file:a8dd4833fe0e8f39782a96c1:a8dd4833fe0e8f39782a","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","a8dd4833fe0e8f39782a96c18110db15cd9ed2f591fa8eaa48d1c5cfb9de5f90","document","download","file","wix:file:a8dd4833fe0e8f39782a96c1","requires-owner-review","manual-review-required","private-draft","requires-owner-review","a2fa454f63b60af9dbfd22863650ffa3bb9d6afe370b8b3d35409f617fd63e2d","","","","","","","","",""
"p14-owner-a0fd2be12004d540b4956884","wix:asset:wix:activity:ra9kd:9c24878941f99d90e01f","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","09651f17c757c810f77a250cdaf2d5b468b0372ae1c562fee395bb76e7a1f5a3","image","gallery","activity","wix:activity:ra9kd","requires-owner-review","manual-review-required","private-draft","requires-owner-review","a44c4abe81618a938323dc7ae0523289aae4bd8598127749a813c0ee0e131748","","","","","","","","",""
"p14-owner-a1603a3f91783eaab01bf8cf","source-only:wix:asset-source:1dc835477143065fb534371882490f6f3bd28f0e24be7042f28ba33022fab68b","[""migration/phase9/source-inventory.jsonl""]","1dc835477143065fb534371882490f6f3bd28f0e24be7042f28ba33022fab68b","image","unknown","unresolved","","accepted_skip","manual-review-required","public-source","requires-owner-review","72ecc4cfc76820da4562f96f2d703ed7901db53c576a3017c0b0c0af1c2dba53","","","","","","","","",""
"p14-owner-a2842ca0ee28fcfdecc6317b","wix:asset:wix:activity:zsngn:5801aba4a75b304b00fd","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","1a6313dcb063aa7bf2f3c3deb7b477371fcc53156fee84de5749122ce237226a","image","gallery","activity","wix:activity:zsngn","requires-owner-review","manual-review-required","private-draft","requires-owner-review","d983c40a341f8fd7a5db900c1cd94a4534adea44f150b9852e628420cfc28e2b","","","","","","","","",""
"p14-owner-a2985b439ecd7d5de1b4b799","wix:asset:wix:activity:finuh:1a82a57d5713e862c78d","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","09d1cfbcceeb4645ac1cc5fa5c9afb504dc4677df74bb369fc992f84bb08ab67","image","cover","activity","wix:activity:finuh","requires-owner-review","manual-review-required","private-draft","requires-owner-review","21d919706083c7156a0b7115c5921da654ebb83fff3ddf0973f858577bbab5d2","","","","","","","","",""
"p14-owner-a3a2e644b6e1f5b4561fa48e","wix:asset:wix:activity:o3j0h:e839b7bec45593649d97","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","034dc3100099e6d6e60b62416391b6458bf4f6f76f23adac8de5a8253467a37b","document","attachment","activity","wix:activity:o3j0h","requires-owner-review","manual-review-required","private-draft","requires-owner-review","56c6702114ead37569019a6e103cd13d7955b1fc15b5dd256c504466f62b1d53","","","","","","","","",""
"p14-owner-a3b67ac51f0e49f6bba1f9e8","wix:asset:wix:activity:fu3bz:e30396c5848f86942a35","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","90af703d72b5adadcfdd95e1f82615547e2dea35c23d1f2030b87962d39f03d7","image","gallery","activity","wix:activity:fu3bz","requires-owner-review","manual-review-required","private-draft","requires-owner-review","c48ae2523f67acc72a48d18f4d2f7759c84a73941a29523402a344e90aa8cdb9","","","","","","","","",""
"p14-owner-a4609174d4bc73deb2b8854c","wix:asset:wix:activity:fu3bz:88aba750e2b19d06851e","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","0ea1d9e32e578966cc81b0e5ff889bc7e06150e5dd2d9ff954404b548c64b467","document","attachment","activity","wix:activity:fu3bz","requires-owner-review","manual-review-required","private-draft","requires-owner-review","9fb0728162379740f5711c6d9904a7e37ab3fdbe715618ca15338e73133484e2","","","","","","","","",""
"p14-owner-a46610b616353ccf8abd5761","wix:asset:wix:activity:fl2ot:0cd07d62cd0d414bed3e","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","3de9ee92790836a1fef818273a73ed3c1d73ae6f7853a4a942e8b090e966e05f","document","attachment","activity","wix:activity:fl2ot","requires-owner-review","manual-review-required","private-draft","requires-owner-review","890a239da2cc297d05abe485dc8015f29133a7285247a4319a326b55ddbce374","","","","","","","","",""
"p14-owner-a49976b85916809869283777","wix:asset:wix:activity:wnlfh:ae99415fde180ac7147c","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","2f2aac0a9d756cdfb3a8f5242c19cdd5c2372b1fdd833a5726ebff1e5b05cda1","document","attachment","activity","wix:activity:wnlfh","requires-owner-review","manual-review-required","private-draft","requires-owner-review","b2f00cf6bdfd243cb6606374155c5ae3762ed84b9ac6a35175b48d2616e0825f","","","","","","","","",""
"p14-owner-a51444b3d430fa93fa2937f3","wix:asset:wix:activity:finuh:8c394b1f878f446066a4","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","e0b72d8094968cfcd35d028439b54c918bff1e1871fd6a94bc27f3b9f4d6763a","document","attachment","activity","wix:activity:finuh","requires-owner-review","manual-review-required","private-draft","requires-owner-review","7a8d5d370559a650489ccaa03f7000dbb581667ceb16910985f655c1c5302a49","","","","","","","","",""
"p14-owner-a54256bd2f2a9ddd2b531db0","wix:asset:wix:file:761807c59197dd1755c8e662:761807c59197dd1755c8","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","761807c59197dd1755c8e6623d95e56616fa562b1891342c51e6fe8731cded63","document","download","file","wix:file:761807c59197dd1755c8e662","requires-owner-review","manual-review-required","private-draft","requires-owner-review","7ba04615051154d3eb47a1ad8afea8a373fcb810d3f8c084ab7ef782cafcb07e","","","","","","","","",""
"p14-owner-a54b5286674802c01c5b7c33","wix:asset:wix:activity:nz8m8:00d3cb354a87d13a17b4","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","498adb63f5a4ab566feb3274817a3f3ad4ec03bd43d24b9e0fd99945d7889571","document","attachment","activity","wix:activity:nz8m8","requires-owner-review","manual-review-required","private-draft","requires-owner-review","1689e22ce2667f3de58c9b6aa5eb4b3820eace516ee125ac51457208433ffc60","","","","","","","","",""
"p14-owner-a625dedafdc4e79c3c6788cb","wix:asset:wix:activity:wiy6e:3c361e3f521685998055","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","defae18831c0ce80e91fda2a3be95b356fc170babc7f96bc91a38ce77de806d9","document","attachment","activity","wix:activity:wiy6e","requires-owner-review","manual-review-required","private-draft","requires-owner-review","d38d78f06d5fe7e5c116d7ec86ba7dac2aeb16926c18708c62e01f1c06d672c0","","","","","","","","",""
"p14-owner-a690b95a96578714e724fc43","wix:asset:wix:activity:yq45v:4faed95a291a89690bc9","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","c7440565460425db63796db3e5e8a60fb90973371b3a6204dd0118a6a2a7ec51","document","attachment","activity","wix:activity:yq45v","requires-owner-review","manual-review-required","private-draft","requires-owner-review","752247f9f478896bdaf9ca15a3a3fb2dd92fe07cd2e294337c00a957beb30a00","","","","","","","","",""
"p14-owner-a6db3c8b3a72229cb98e6440","wix:asset:wix:activity:mh72i:3f0f6069b2667db0442d","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","84f6dc5861dd941e59bc22e936ce57edd3567042cefd934782c7d7c677fba116","image","cover","activity","wix:activity:mh72i","requires-owner-review","manual-review-required","private-draft","requires-owner-review","fe9735b4e5e008a949d4b7e53cdbb51459a7f52e180f58260501c0b783f36277","","","","","","","","",""
"p14-owner-a72bb3d961949c8a39ec538f","wix:asset:wix:activity:ay10r:66a8cdce100b751480ba","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","1214dfa6a8b5c7a71b60e4508b4250fa81459a64e89c3db7015af53b21855de3","document","attachment","activity","wix:activity:ay10r","requires-owner-review","manual-review-required","private-draft","requires-owner-review","e6a82eda4587889cc5709e8d411d7e4696bf52de7d92781d91b834c4be6a3426","","","","","","","","",""
"p14-owner-a744489a2dc3b12482170920","wix:asset:wix:activity:mqpxs:a09e87527fea60eaebdc","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","e9f5f47f2ae190f4494ad7036aa13fd1089d9b9d2bdbc0aa759d064cfaf3daf6","document","attachment","activity","wix:activity:mqpxs","requires-owner-review","manual-review-required","private-draft","requires-owner-review","45fcee8885c09f1ebe2443a959eb291cb02a8c6f21f9575a1cc9c665a096d40c","","","","","","","","",""
"p14-owner-a77a070eeae48ff71f2b81a1","wix:asset:wix:activity:mqpxs:35e7e528ca6f491fa0d4","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","e1c91ce0c703b7cde21723e2f98ae657a7c30a2712064d89cb88a087199ed304","document","attachment","activity","wix:activity:mqpxs","requires-owner-review","manual-review-required","private-draft","requires-owner-review","671a97520b80fb3f3d91fe429a60e4a5c34546ff8acb681c0f965a71ec46956d","","","","","","","","",""
"p14-owner-a79c491015fb9e9127dd17fe","source-only:wix:asset-source:ee61a50a54ea986e98981fb3d59a918780d653f07966878f7b3e42ec55af99e3","[""migration/phase9/source-inventory.jsonl""]","ee61a50a54ea986e98981fb3d59a918780d653f07966878f7b3e42ec55af99e3","image","unknown","unresolved","","accepted_skip","manual-review-required","public-source","requires-owner-review","1e14988ef60e900147ddb5cdc656b21c691c8eabed0ec98a1d16137a2e8bd1f8","","","","","","","","",""
"p14-owner-a8fa1289d8eabdfe43287a2b","wix:asset:wix:file:8490a7532a6706aa4b4fa12f:8490a7532a6706aa4b4f","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","8490a7532a6706aa4b4fa12f920ebadd7852b81f504ecd48dbbaf29ac95e3988","document","download","file","wix:file:8490a7532a6706aa4b4fa12f","requires-owner-review","manual-review-required","private-draft","requires-owner-review","7d0bbc1356a3b755b54fd6a932f9afc1a657758d0f3c576b78429d18836a4d76","","","","","","","","",""
"p14-owner-a90b7c8e467b91cb83534859","wix:asset:wix:activity:o2emp:b8d247a5b65714677b63","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","2b178b8a6687b44a0fc3dd78e2bcc5c7616e99ba9d139b2aedd70572262e9384","document","attachment","activity","wix:activity:o2emp","requires-owner-review","manual-review-required","private-draft","requires-owner-review","04f696ab5fbec4f5bbc0624d24b12bcc5c5f2a7974c73c4437c71d6f848ff4cc","","","","","","","","",""
"p14-owner-aa3d7f531127d833e86059e5","wix:asset:wix:activity:mwqi8:75dd1882ecea08b98e75","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","ead9f98d9fd57f2fd64f21e8c4ccf3cae2bd067abc72d3c9144cc05d780440e1","document","attachment","activity","wix:activity:mwqi8","requires-owner-review","manual-review-required","private-draft","requires-owner-review","458f4c8417e53a21e64f584bb71e5becec1a7457f5d78009d5604978c5624218","","","","","","","","",""
"p14-owner-aa3f93332fa341b524c8cde8","wix:asset:wix:activity:eove1:148be0eb1dcd8cff131a","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","1dbb0bfbb0d16b337c0c1f66d22069270f1cb5841c2d0ecf32b83d2a495e9d9a","document","attachment","activity","wix:activity:eove1","requires-owner-review","manual-review-required","private-draft","requires-owner-review","4c2436e78725f548914b2b5e504bbb62332f88f6e16a5b25ecfef14a435a9054","","","","","","","","",""
"p14-owner-aa8b40272e478ef89a158b01","wix:asset:wix:activity:g23od:bae240f3cd644ba63bb6","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","8bd39fde2beb9478e53ace997f538c601e8debb6da5bdd9ddb73992610ffaf07","image","cover","activity","wix:activity:g23od","requires-owner-review","manual-review-required","private-draft","requires-owner-review","90387ff9f72919de02729b7b8f13a636e77c0e03dbdaae5e08bd62cc03158d9c","","","","","","","","",""
"p14-owner-abf5a95a0391e20d8070d1fa","wix:asset:wix:activity:yq45v:f69350d68f4a0b84ac39","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","670466bea211555e8af575b4ddc8ec3ba7660c94268cd83f84a0334810a35912","image","gallery","activity","wix:activity:yq45v","requires-owner-review","manual-review-required","private-draft","requires-owner-review","38a994dcea9fb6ee7e2ecad41d25270a8c9c6adb732c1c1512b7574a862c72a5","","","","","","","","",""
"p14-owner-ac7cccd21203e66607952191","wix:asset:wix:activity:jefj3:a523ac5db3ba655c4bf9","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","72d4a76f7ea1e188925d645979b413dbb4013772bb59c86e8fb1feb842f1bd8b","document","attachment","activity","wix:activity:jefj3","requires-owner-review","manual-review-required","private-draft","requires-owner-review","77e99f10066f3baac9236dca9f30b7af88121402054934ab1b3eba9124cf6564","","","","","","","","",""
"p14-owner-acd0167d79ee818b794243a8","wix:asset:wix:activity:k9aiv:62b18cee97bc54a3b451","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","5abcf21fd354cd94d80f4cb5f22f6ad7b7fdf5612eb15fb78b5377c29aff55e3","document","attachment","activity","wix:activity:k9aiv","requires-owner-review","manual-review-required","private-draft","requires-owner-review","955e6740d731c90f52d1500845ff591ee1678b5477f4150ec354c4773cf74d4d","","","","","","","","",""
